 

stn    time           rre150d0
LSN    20150303            4.4
LSN    20150304            0.2
LSN    20150305            0.0
LSN    20150306            0.0
LSN    20150307            0.0
LSN    20150308            0.0
LSN    20150309            0.0
LSN    20150310            0.0
LSN    20150311            0.0
LSN    20150312            0.0
LSN    20150313            0.0
LSN    20150314            0.0
LSN    20150315            0.0
LSN    20150316            0.0
LSN    20150317            0.0
LSN    20150318            0.0
LSN    20150319            0.0
LSN    20150320            0.0
LSN    20150321            7.6
LSN    20150322            0.0
LSN    20150323            0.0
LSN    20150324            0.0
LSN    20150325            1.1
LSN    20150326            0.6
LSN    20150327            0.0
LSN    20150328            0.8
LSN    20150329           24.9
LSN    20150330            1.2
LSN    20150331            0.5
LSN    20150401            0.3
LSN    20150402            4.9
LSN    20150403            6.1
LSN    20150404           10.5
LSN    20150405            0.0
LSN    20150406            0.0
LSN    20150407            0.0
LSN    20150408            0.0
LSN    20150409            0.0
LSN    20150410            0.0
LSN    20150411            0.0
LSN    20150412            0.0
LSN    20150413            0.0
LSN    20150414            0.0
LSN    20150415            0.0
LSN    20150416            0.9
LSN    20150417            9.7
LSN    20150418            0.0
LSN    20150419            0.0
LSN    20150420            0.0
LSN    20150421            0.0
LSN    20150422            0.0
LSN    20150423            0.0
LSN    20150424            0.0
LSN    20150425           13.3
LSN    20150426            6.3
LSN    20150427           28.9
LSN    20150428            0.1
LSN    20150429            0.0
LSN    20150430           20.0
LSN    20150501           71.3
LSN    20150502           18.5
LSN    20150503           18.1
LSN    20150504            4.9
LSN    20150505           16.4
LSN    20150506            0.0
LSN    20150507            0.0
LSN    20150508            0.2
LSN    20150509            0.0
LSN    20150510            0.0
LSN    20150511            0.0
LSN    20150512            0.0
LSN    20150513            0.0
LSN    20150514            6.7
LSN    20150515            6.1
LSN    20150516            0.0
LSN    20150517            0.0
LSN    20150518            0.0
LSN    20150519            1.5
LSN    20150520            1.2
LSN    20150521            0.0
LSN    20150522            0.0
LSN    20150523            0.0
LSN    20150524            0.0
LSN    20150525            0.3
LSN    20150526            0.0
LSN    20150527            0.0
LSN    20150528            0.0
LSN    20150529            0.0
LSN    20150530            0.0
LSN    20150531            0.0
LSN    20150601            2.0
LSN    20150602            0.0
LSN    20150603            0.0
LSN    20150604            0.0
LSN    20150605            2.7
LSN    20150606            0.2
LSN    20150607            1.4
LSN    20150608            0.0
LSN    20150609            0.0
LSN    20150610            0.0
LSN    20150611            0.0
LSN    20150612            1.8
LSN    20150613           12.4
LSN    20150614            0.6
LSN    20150615            1.5
LSN    20150616            0.0
LSN    20150617            0.0
LSN    20150618           17.1
LSN    20150619            0.0
LSN    20150620            0.5
LSN    20150621            0.0
LSN    20150622            3.3
LSN    20150623            0.9
LSN    20150624            0.0
LSN    20150625            0.0
LSN    20150626            0.0
LSN    20150627            0.0
LSN    20150628            0.0
LSN    20150629            0.0
LSN    20150630            0.0
LSN    20150701            0.0
LSN    20150702            0.0
LSN    20150703            0.0
LSN    20150704            0.0
LSN    20150705            0.0
LSN    20150706            0.0
LSN    20150707            0.0
LSN    20150708            0.0
LSN    20150709            0.0
LSN    20150710            0.0
LSN    20150711            0.0
LSN    20150712            0.0
LSN    20150713            0.0
LSN    20150714            0.0
LSN    20150715            0.0
LSN    20150716            0.0
LSN    20150717            0.4
LSN    20150718            1.5
LSN    20150719            0.0
LSN    20150720            0.0
LSN    20150721            0.0
LSN    20150722            7.6
LSN    20150723            0.0
LSN    20150724            5.9
LSN    20150725            0.0
LSN    20150726            8.0
LSN    20150727            0.0
LSN    20150728            0.0
LSN    20150729            3.9
LSN    20150730            0.0
LSN    20150731            5.8
LSN    20150801            1.6
LSN    20150802            0.0
LSN    20150803            0.0
LSN    20150804            0.3
LSN    20150805            0.0
LSN    20150806            0.0
LSN    20150807            0.0
LSN    20150808            0.3
LSN    20150809           14.6
LSN    20150810            0.0
LSN    20150811            0.0
LSN    20150812            0.0
LSN    20150813            5.8
LSN    20150814            9.7
LSN    20150815            8.7
LSN    20150816            2.0
LSN    20150817            0.1
LSN    20150818            0.0
LSN    20150819            0.0
LSN    20150820            0.0
LSN    20150821            0.0
LSN    20150822            0.0
LSN    20150823            5.7
LSN    20150824           29.5
LSN    20150825            0.0
LSN    20150826            0.0
LSN    20150827            0.0
LSN    20150828            0.0
LSN    20150829            0.0
LSN    20150830            0.0
LSN    20150831            0.0
LSN    20150901            5.2
LSN    20150902            0.0
LSN    20150903            0.3
LSN    20150904            0.0
LSN    20150905            0.0
LSN    20150906            0.0
LSN    20150907            0.0
LSN    20150908            0.0
LSN    20150909            0.0
LSN    20150910            3.5
LSN    20150911            0.0
LSN    20150912            9.5
LSN    20150913           34.2
LSN    20150914            4.8
LSN    20150915            0.1
LSN    20150916            1.2
LSN    20150917           36.9
LSN    20150918            9.2
LSN    20150919            5.0
LSN    20150920            0.0
LSN    20150921            0.0
LSN    20150922           11.1
LSN    20150923            1.9
LSN    20150924            0.0
LSN    20150925            0.0
LSN    20150926            0.0
LSN    20150927            0.0
LSN    20150928            0.0
LSN    20150929            0.0
LSN    20150930            0.0
LSN    20151001            0.0
LSN    20151002            0.0
LSN    20151003           12.1
LSN    20151004            0.1
LSN    20151005            3.3
LSN    20151006           21.9
LSN    20151007            0.3
LSN    20151008            0.0
LSN    20151009            0.0
LSN    20151010            0.0
LSN    20151011            0.0
LSN    20151012            0.0
LSN    20151013            0.3
LSN    20151014            0.0
LSN    20151015            2.6
LSN    20151016            0.0
LSN    20151017            0.0
LSN    20151018            0.0
LSN    20151019            0.0
LSN    20151020            0.0
LSN    20151021            0.0
LSN    20151022            0.0
LSN    20151023            0.0
LSN    20151024            0.0
LSN    20151025            0.0
LSN    20151026            0.0
LSN    20151027            0.3
LSN    20151028           15.9
LSN    20151029            0.0
LSN    20151030            0.0
LSN    20151031            0.0
LSN    20151101            0.0
LSN    20151102            0.0
LSN    20151103            0.0
LSN    20151104            0.0
LSN    20151105            0.0
LSN    20151106            0.0
LSN    20151107            0.0
LSN    20151108            0.0
LSN    20151109            0.0
LSN    20151110            0.0
LSN    20151111            0.0
LSN    20151112            0.0
LSN    20151113            0.0
LSN    20151114            0.0
LSN    20151115            0.0
LSN    20151116            0.0
LSN    20151117            0.3
LSN    20151118            0.0
LSN    20151119            0.6
LSN    20151120           38.7
LSN    20151121           13.8
LSN    20151122            0.0
LSN    20151123            0.0
LSN    20151124            4.1
LSN    20151125           11.4
LSN    20151126            0.0
LSN    20151127            0.0
LSN    20151128            0.1
LSN    20151129            3.1
LSN    20151130            0.1
LSN    20151201            0.0
LSN    20151202            0.0
LSN    20151203            0.0
LSN    20151204            0.9
LSN    20151205            0.0
LSN    20151206            0.0
LSN    20151207            0.0
LSN    20151208            7.2
LSN    20151209            0.0
LSN    20151210            0.0
LSN    20151211            0.0
LSN    20151212            0.0
LSN    20151213            0.0
LSN    20151214            0.0
LSN    20151215            4.5
LSN    20151216            0.4
LSN    20151217            0.0
LSN    20151218            0.0
LSN    20151219            0.0
LSN    20151220            0.3
LSN    20151221            6.3
LSN    20151222            0.0
LSN    20151223            0.0
LSN    20151224            0.0
LSN    20151225            0.0
LSN    20151226            0.0
LSN    20151227            0.0
LSN    20151228            0.0
LSN    20151229            0.6
LSN    20151230            0.1
LSN    20151231            1.2
LSN    20160101            2.4
LSN    20160102           18.8
LSN    20160103            6.9
LSN    20160104            6.0
LSN    20160105            1.8
LSN    20160106            0.8
LSN    20160107           14.1
LSN    20160108           30.9
LSN    20160109           16.2
LSN    20160110           38.7
LSN    20160111            4.3
LSN    20160112            6.7
LSN    20160113            0.0
LSN    20160114            3.1
LSN    20160115            8.4
LSN    20160116            0.3
LSN    20160117            2.4
LSN    20160118            4.0
LSN    20160119            2.3
LSN    20160120            0.6
LSN    20160121            0.0
LSN    20160122            0.2
LSN    20160123            0.0
LSN    20160124            0.0
LSN    20160125            0.0
LSN    20160126            0.0
LSN    20160127            0.0
LSN    20160128            1.1
LSN    20160129            0.2
LSN    20160130            5.7
LSN    20160131            5.1
LSN    20160201            0.0
LSN    20160202            1.2
LSN    20160203            5.3
LSN    20160204            6.3
LSN    20160205            0.0
LSN    20160206            0.0
LSN    20160207           10.3
LSN    20160208            7.9
LSN    20160209           10.7
LSN    20160210            3.9
LSN    20160211            3.8
LSN    20160212           26.7
LSN    20160213            8.8
LSN    20160214            9.9
LSN    20160215            0.0
LSN    20160216            0.0
LSN    20160217            0.0
LSN    20160218            2.3
LSN    20160219            0.8
LSN    20160220            0.0
LSN    20160221            0.0
LSN    20160222            2.5
LSN    20160223            7.5
LSN    20160224            8.3
LSN    20160225            0.1
LSN    20160226            0.0
LSN    20160227            0.0
LSN    20160228            0.0
LSN    20160229            0.0
LSN    20160301            0.8
LSN    20160302            8.7
LSN    20160303            4.8
LSN    20160304           25.5
LSN    20160305           13.7
LSN    20160306            0.6
LSN    20160307            8.3
LSN    20160308            0.3
LSN    20160309            0.0
LSN    20160310            0.0
LSN    20160311            0.0
LSN    20160312            0.0
LSN    20160313            0.0
LSN    20160314            0.0
LSN    20160315            0.2
LSN    20160316            0.1
LSN    20160317            0.0
LSN    20160318            0.0
LSN    20160319            0.0
LSN    20160320            0.0
LSN    20160321            0.0
LSN    20160322            0.0
LSN    20160323            0.0
LSN    20160324            0.0
LSN    20160325            0.8
LSN    20160326            0.0
LSN    20160327            1.0
LSN    20160328            1.0
LSN    20160329            6.6
LSN    20160330            0.0
LSN    20160331            0.0
LSN    20160401            0.0
LSN    20160402            0.0
LSN    20160403            0.0
LSN    20160404            0.3
LSN    20160405           16.5
LSN    20160406            0.0
LSN    20160407            0.0
LSN    20160408            3.8
LSN    20160409            0.0
LSN    20160410            0.0
LSN    20160411            2.9
LSN    20160412            2.5
LSN    20160413           15.9
LSN    20160414            0.5
LSN    20160415            9.1
LSN    20160416           16.7
LSN    20160417           24.8
LSN    20160418            7.0
LSN    20160419            0.0
LSN    20160420            0.0
LSN    20160421            0.0
LSN    20160422            4.3
LSN    20160423           13.5
LSN    20160424            0.7
LSN    20160425            0.0
LSN    20160426            2.8
LSN    20160427            0.0
LSN    20160428            0.0
LSN    20160429            0.0
LSN    20160430           23.8
LSN    20160501            4.3
LSN    20160502            0.0
LSN    20160503            0.9
LSN    20160504            0.0
LSN    20160505            0.0
LSN    20160506            0.0
LSN    20160507            0.0
LSN    20160508            0.0
LSN    20160509            1.0
LSN    20160510            0.7
LSN    20160511           10.4
LSN    20160512           32.8
LSN    20160513            5.1
LSN    20160514            1.5
LSN    20160515            0.0
LSN    20160516            0.0
LSN    20160517            0.0
LSN    20160518           19.4
LSN    20160519            2.3
LSN    20160520            0.0
LSN    20160521            0.0
LSN    20160522           19.9
LSN    20160523           18.3
LSN    20160524            0.0
LSN    20160525            0.0
LSN    20160526            0.0
LSN    20160527            8.4
LSN    20160528            1.4
LSN    20160529           12.6
LSN    20160530            3.9
LSN    20160531            1.7
LSN    20160601            0.0
LSN    20160602           12.4
LSN    20160603            3.5
LSN    20160604            0.5
LSN    20160605            6.7
LSN    20160606            0.0
LSN    20160607            0.0
LSN    20160608           13.8
LSN    20160609            0.0
LSN    20160610            6.9
LSN    20160611           12.7
LSN    20160612           12.3
LSN    20160613           23.4
LSN    20160614            4.8
LSN    20160615           18.6
LSN    20160616           19.5
LSN    20160617            1.0
LSN    20160618            4.9
LSN    20160619            0.3
LSN    20160620            1.8
LSN    20160621            1.4
LSN    20160622            0.0
LSN    20160623            0.0
LSN    20160624            3.6
LSN    20160625            0.0
LSN    20160626            0.0
LSN    20160627            0.0
LSN    20160628            0.0
LSN    20160629            0.4
LSN    20160630            0.0
LSN    20160701           10.9
LSN    20160702            9.7
LSN    20160703            0.0
LSN    20160704            0.0
LSN    20160705            0.0
LSN    20160706            0.0
LSN    20160707            0.0
LSN    20160708            0.0
LSN    20160709            0.0
LSN    20160710            0.0
LSN    20160711           40.0
LSN    20160712           19.9
LSN    20160713            5.1
LSN    20160714            3.3
LSN    20160715            0.0
LSN    20160716            0.0
LSN    20160717            0.0
LSN    20160718            0.0
LSN    20160719            0.0
LSN    20160720            0.2
LSN    20160721            0.2
LSN    20160722           22.2
LSN    20160723           10.4
LSN    20160724            0.0
LSN    20160725            0.0
LSN    20160726            0.0
LSN    20160727            0.0
LSN    20160728            0.0
LSN    20160729            0.0
LSN    20160730           12.3
LSN    20160731           12.0
LSN    20160801            0.0
LSN    20160802            0.0
LSN    20160803            0.0
LSN    20160804           26.8
LSN    20160805            0.1
LSN    20160806            0.0
LSN    20160807            0.0
LSN    20160808            0.0
LSN    20160809            4.1
LSN    20160810            0.0
LSN    20160811            0.0
LSN    20160812            0.0
LSN    20160813            0.0
LSN    20160814            0.0
LSN    20160815            0.0
LSN    20160816            0.0
LSN    20160817            0.0
LSN    20160818            4.1
LSN    20160819            0.0
LSN    20160820           10.6
LSN    20160821            0.0
LSN    20160822            0.0
LSN    20160823            0.0
LSN    20160824            0.0
LSN    20160825            0.0
LSN    20160826            0.0
LSN    20160827            0.0
LSN    20160828            2.2
LSN    20160829            0.0
LSN    20160830            0.0
LSN    20160831            0.0
LSN    20160901            0.0
LSN    20160902            0.0
LSN    20160903            0.0
LSN    20160904           12.1
LSN    20160905           11.0
LSN    20160906            0.0
LSN    20160907            0.0
LSN    20160908            0.0
LSN    20160909            0.0
LSN    20160910            0.0
LSN    20160911            0.0
LSN    20160912            0.0
LSN    20160913            0.0
LSN    20160914            0.1
LSN    20160915           30.2
LSN    20160916           12.4
LSN    20160917            6.9
LSN    20160918           20.9
LSN    20160919            0.0
LSN    20160920            0.0
LSN    20160921            0.0
LSN    20160922            0.0
LSN    20160923            0.0
LSN    20160924            0.0
LSN    20160925            0.0
LSN    20160926            0.0
LSN    20160927            0.0
LSN    20160928            0.0
LSN    20160929            0.0
LSN    20160930            0.0
LSN    20161001           14.1
LSN    20161002            0.1
LSN    20161003            0.0
LSN    20161004            0.0
LSN    20161005            0.0
LSN    20161006            0.0
LSN    20161007            0.0
LSN    20161008            0.0
LSN    20161009            0.0
LSN    20161010            0.0
LSN    20161011            0.0
LSN    20161012            0.0
LSN    20161013            8.0
LSN    20161014            3.0
LSN    20161015            0.0
LSN    20161016            0.0
LSN    20161017            7.7
LSN    20161018            3.7
LSN    20161019            0.6
LSN    20161020            0.0
LSN    20161021            0.0
LSN    20161022            0.0
LSN    20161023            7.1
LSN    20161024           46.5
LSN    20161025           36.8
LSN    20161026           10.6
LSN    20161027            0.0
LSN    20161028            0.0
LSN    20161029            0.0
LSN    20161030            0.0
LSN    20161031            0.0
LSN    20161101            0.0
LSN    20161102            0.0
LSN    20161103            0.0
LSN    20161104           11.5
LSN    20161105           63.5
LSN    20161106            7.9
LSN    20161107            1.0
LSN    20161108            3.0
LSN    20161109            8.8
LSN    20161110           11.5
LSN    20161111            6.3
LSN    20161112            0.0
LSN    20161113            3.9
LSN    20161114            0.0
LSN    20161115            0.0
LSN    20161116            1.0
LSN    20161117            2.8
LSN    20161118           14.2
LSN    20161119            3.8
LSN    20161120            0.0
LSN    20161121            0.0
LSN    20161122            0.3
LSN    20161123            0.0
LSN    20161124            0.0
LSN    20161125            0.0
LSN    20161126            0.0
LSN    20161127            0.0
LSN    20161128            0.0
LSN    20161129            0.0
LSN    20161130            0.0
LSN    20161201            0.0
LSN    20161202            0.0
LSN    20161203            0.0
LSN    20161204            0.0
LSN    20161205            0.0
LSN    20161206            0.0
LSN    20161207            0.0
LSN    20161208            0.0
LSN    20161209            0.0
LSN    20161210            0.0
LSN    20161211            0.0
LSN    20161212            0.0
LSN    20161213            0.0
LSN    20161214            0.0
LSN    20161215            0.0
LSN    20161216            0.0
LSN    20161217            0.0
LSN    20161218            0.0
LSN    20161219            0.0
LSN    20161220            0.0
LSN    20161221            0.0
LSN    20161222            0.0
LSN    20161223            0.0
LSN    20161224            0.0
LSN    20161225            0.0
LSN    20161226            0.0
LSN    20161227            0.0
LSN    20161228            0.0
LSN    20161229            0.0
LSN    20161230            0.0
LSN    20161231            0.0
LSN    20170101            0.0
LSN    20170102            0.0
LSN    20170103            0.0
LSN    20170104            1.8
LSN    20170105            0.3
LSN    20170106            0.0
LSN    20170107            1.0
LSN    20170108            0.0
LSN    20170109            0.8
LSN    20170110            3.2
LSN    20170111            0.5
LSN    20170112           11.6
LSN    20170113           10.4
LSN    20170114            2.2
LSN    20170115            1.0
LSN    20170116            0.0
LSN    20170117            0.0
LSN    20170118            0.0
LSN    20170119            0.0
LSN    20170120            0.0
LSN    20170121            0.0
LSN    20170122            0.0
LSN    20170123            0.0
LSN    20170124            0.0
LSN    20170125            0.0
LSN    20170126            0.0
LSN    20170127            0.0
LSN    20170128            0.0
LSN    20170129            0.1
LSN    20170130            8.8
LSN    20170131            3.6
LSN    20170201            0.0
LSN    20170202            1.3
LSN    20170203            0.5
LSN    20170204           11.2
LSN    20170205           24.3
LSN    20170206            0.2
LSN    20170207            5.3
LSN    20170208            0.0
LSN    20170209            0.0
LSN    20170210            0.0
LSN    20170211            0.0
LSN    20170212            0.0
LSN    20170213            0.0
LSN    20170214            0.0
LSN    20170215            0.0
LSN    20170216            0.0
LSN    20170217            1.6
LSN    20170218            0.0
LSN    20170219            0.0
LSN    20170220            0.0
LSN    20170221            0.2
LSN    20170222            0.0
LSN    20170223            0.8
LSN    20170224            0.0
LSN    20170225            0.0
LSN    20170226            0.0
LSN    20170227           12.9
LSN    20170228           11.0
LSN    20170301           12.6
LSN    20170302            2.2
LSN    20170303            0.0
LSN    20170304            3.9
LSN    20170305            5.9
LSN    20170306           23.5
LSN    20170307            1.4
LSN    20170308            4.1
LSN    20170309            1.5
LSN    20170310            0.0
LSN    20170311            0.0
LSN    20170312            0.0
LSN    20170313            0.0
LSN    20170314            0.0
LSN    20170315            0.0
LSN    20170316            0.0
LSN    20170317            0.0
LSN    20170318            6.4
LSN    20170319            0.0
LSN    20170320            0.0
LSN    20170321            3.5
LSN    20170322           11.7
LSN    20170323            0.0
LSN    20170324            0.0
LSN    20170325            0.5
LSN    20170326            0.0
LSN    20170327            0.0
LSN    20170328            0.0
LSN    20170329            0.0
LSN    20170330            0.0
LSN    20170331            0.0
LSN    20170401            0.0
LSN    20170402            0.0
LSN    20170403            0.0
LSN    20170404            0.0
LSN    20170405            0.0
LSN    20170406            0.0
LSN    20170407            0.0
LSN    20170408            0.0
LSN    20170409            0.0
LSN    20170410            0.0
LSN    20170411            0.0
LSN    20170412            0.0
LSN    20170413            0.0
LSN    20170414            0.0
LSN    20170415            0.1
LSN    20170416            0.2
LSN    20170417            0.0
LSN    20170418            0.0
LSN    20170419            0.0
LSN    20170420            0.0
LSN    20170421            0.0
LSN    20170422            0.0
LSN    20170423            0.0
LSN    20170424            0.3
LSN    20170425           25.7
LSN    20170426            5.4
LSN    20170427            4.7
LSN    20170428            3.8
LSN    20170429            0.0
LSN    20170430            5.9
LSN    20170501            3.2
LSN    20170502            1.8
LSN    20170503            1.2
LSN    20170504            9.7
LSN    20170505            0.4
LSN    20170506           26.3
LSN    20170507           11.4
LSN    20170508            0.0
LSN    20170509            0.0
LSN    20170510            2.2
LSN    20170511            4.9
LSN    20170512            2.4
LSN    20170513            3.3
LSN    20170514            0.0
LSN    20170515            0.0
LSN    20170516            0.0
LSN    20170517            0.0
LSN    20170518           18.6
LSN    20170519           21.2
LSN    20170520            3.8
LSN    20170521            0.0
LSN    20170522            0.0
LSN    20170523            0.0
LSN    20170524            0.0
LSN    20170525            0.0
LSN    20170526            0.0
LSN    20170527            0.0
LSN    20170528            0.0
LSN    20170529            0.0
LSN    20170530            1.6
LSN    20170531           23.5
LSN    20170601            0.0
LSN    20170602            0.0
LSN    20170603           27.9
LSN    20170604            4.8
LSN    20170605            0.0
LSN    20170606           17.8
LSN    20170607            0.0
LSN    20170608            0.0
LSN    20170609            0.0
LSN    20170610            0.0
LSN    20170611            0.0
LSN    20170612            0.0
LSN    20170613            0.6
LSN    20170614           24.2
LSN    20170615            0.0
LSN    20170616            0.0
LSN    20170617            0.0
LSN    20170618            0.0
LSN    20170619            0.0
LSN    20170620            0.0
LSN    20170621            0.0
LSN    20170622            0.0
LSN    20170623            0.0
LSN    20170624            3.4
LSN    20170625            0.0
LSN    20170626            1.2
LSN    20170627            7.1
LSN    20170628            1.2
LSN    20170629            9.8
LSN    20170630            0.0
LSN    20170701            1.6
LSN    20170702            2.4
LSN    20170703            0.0
LSN    20170704            0.0
LSN    20170705            0.0
LSN    20170706            0.0
LSN    20170707            0.0
LSN    20170708            0.1
LSN    20170709            6.5
LSN    20170710           30.8
LSN    20170711            0.0
LSN    20170712            0.0
LSN    20170713            0.1
LSN    20170714            0.0
LSN    20170715            0.0
LSN    20170716            0.0
LSN    20170717            0.0
LSN    20170718            0.0
LSN    20170719            1.6
LSN    20170720            0.0
LSN    20170721           14.7
LSN    20170722            1.9
LSN    20170723            1.7
LSN    20170724            6.0
LSN    20170725           21.7
LSN    20170726            0.0
LSN    20170727            0.3
LSN    20170728            0.0
LSN    20170729            0.0
LSN    20170730            7.3
LSN    20170731            4.8
LSN    20170801            0.0
LSN    20170802            0.0
LSN    20170803            0.0
LSN    20170804            0.0
LSN    20170805            0.0
LSN    20170806            0.0
LSN    20170807            6.4
LSN    20170808           28.0
LSN    20170809            8.7
LSN    20170810           10.7
LSN    20170811            4.5
LSN    20170812            0.0
LSN    20170813            0.0
LSN    20170814            0.0
LSN    20170815            0.3
LSN    20170816            0.0
LSN    20170817            0.0
LSN    20170818            6.9
LSN    20170819            0.0
LSN    20170820            0.0
LSN    20170821            0.0
LSN    20170822            0.0
LSN    20170823            0.0
LSN    20170824            2.2
LSN    20170825            0.0
LSN    20170826            0.0
LSN    20170827            0.0
LSN    20170828            0.0
LSN    20170829            0.0
LSN    20170830            0.1
LSN    20170831           17.1
LSN    20170901            1.4
LSN    20170902            0.4
LSN    20170903            0.0
LSN    20170904            0.0
LSN    20170905            0.0
LSN    20170906            0.0
LSN    20170907            0.0
LSN    20170908            0.0
LSN    20170909            4.4
LSN    20170910            0.0
LSN    20170911            2.3
LSN    20170912            5.4
LSN    20170913            0.0
LSN    20170914            6.2
LSN    20170915            0.0
LSN    20170916            2.0
LSN    20170917            9.6
LSN    20170918           11.8
LSN    20170919            5.3
LSN    20170920            0.0
LSN    20170921            0.0
LSN    20170922            0.0
LSN    20170923            0.0
LSN    20170924            0.0
LSN    20170925            0.0
LSN    20170926            0.3
LSN    20170927            0.0
LSN    20170928            0.0
LSN    20170929            0.0
LSN    20170930            4.5
LSN    20171001            0.0
LSN    20171002            6.2
LSN    20171003            7.4
LSN    20171004            0.0
LSN    20171005            1.6
LSN    20171006            0.0
LSN    20171007            2.0
LSN    20171008            0.0
LSN    20171009            0.0
LSN    20171010            0.0
LSN    20171011            0.0
LSN    20171012            0.0
LSN    20171013            0.0
LSN    20171014            0.0
LSN    20171015            0.0
LSN    20171016            0.0
LSN    20171017            0.0
LSN    20171018            0.0
LSN    20171019            0.0
LSN    20171020            0.1
LSN    20171021           15.6
LSN    20171022           10.1
LSN    20171023            6.2
LSN    20171024            0.0
LSN    20171025            0.0
LSN    20171026            0.0
LSN    20171027            0.0
LSN    20171028            0.0
LSN    20171029            0.1
LSN    20171030            0.0
LSN    20171031            0.0
LSN    20171101            0.0
LSN    20171102            0.0
LSN    20171103            0.0
LSN    20171104            9.3
LSN    20171105           15.3
LSN    20171106            0.5
LSN    20171107            9.4
LSN    20171108            1.0
LSN    20171109            0.0
LSN    20171110            0.7
LSN    20171111            8.1
LSN    20171112           18.4
LSN    20171113            0.0
LSN    20171114            0.0
LSN    20171115            0.0
LSN    20171116            0.0
LSN    20171117            0.0
LSN    20171118            0.1
LSN    20171119            0.8
LSN    20171120            0.0
LSN    20171121            0.0
LSN    20171122            0.0
LSN    20171123            0.0
LSN    20171124            3.2
LSN    20171125           12.8
LSN    20171126            1.6
LSN    20171127            0.0
LSN    20171128            3.3
LSN    20171129            2.8
LSN    20171130            4.3
LSN    20171201            0.8
LSN    20171202            0.0
LSN    20171203            0.0
LSN    20171204            0.0
LSN    20171205            0.0
LSN    20171206            0.0
LSN    20171207            8.0
LSN    20171208            3.2
LSN    20171209            1.2
LSN    20171210           51.1
LSN    20171211           34.8
LSN    20171212            1.9
LSN    20171213           10.8
LSN    20171214           10.9
LSN    20171215            3.2
LSN    20171216            0.9
LSN    20171217            2.3
LSN    20171218            5.4
LSN    20171219            0.1
LSN    20171220            0.0
LSN    20171221            0.0
LSN    20171222            1.3
LSN    20171223            0.0
LSN    20171224            0.0
LSN    20171225            0.0
LSN    20171226            5.3
LSN    20171227           11.0
LSN    20171228            0.0
LSN    20171229           11.1
LSN    20171230            8.3
LSN    20171231            2.7
LSN    20180101            5.0
LSN    20180102            0.9
LSN    20180103           12.7
LSN    20180104           15.9
LSN    20180105            2.3
LSN    20180106            0.0
LSN    20180107            0.0
LSN    20180108            0.6
LSN    20180109            0.1
LSN    20180110            5.0
LSN    20180111            0.0
LSN    20180112            0.0
LSN    20180113            0.0
LSN    20180114            0.0
LSN    20180115            2.5
LSN    20180116            8.3
LSN    20180117            2.2
LSN    20180118            9.4
LSN    20180119            0.4
LSN    20180120           13.8
LSN    20180121           28.8
LSN    20180122           27.7
LSN    20180123            0.0
LSN    20180124            0.0
LSN    20180125            0.1
LSN    20180126            4.4
LSN    20180127            0.0
LSN    20180128            0.0
LSN    20180129            0.0
LSN    20180130            0.0
LSN    20180131           10.1
LSN    20180201            6.7
LSN    20180202            0.0
LSN    20180203            0.6
LSN    20180204            0.0
LSN    20180205            0.0
LSN    20180206            0.0
LSN    20180207            0.0
LSN    20180208            0.0
LSN    20180209            1.2
LSN    20180210            0.0
LSN    20180211            5.3
LSN    20180212            0.0
LSN    20180213            0.0
LSN    20180214            0.4
LSN    20180215            8.8
LSN    20180216            3.5
LSN    20180217           14.6
LSN    20180218            0.0
LSN    20180219            0.0
LSN    20180220            0.0
LSN    20180221            0.0
LSN    20180222            0.0
LSN    20180223            0.0
LSN    20180224            0.0
LSN    20180225            0.0
LSN    20180226            0.0
LSN    20180227            0.0
LSN    20180228            4.7
LSN    20180301            4.8
LSN    20180302            8.3
LSN    20180303            3.6
LSN    20180304            5.5
LSN    20180305            1.4
LSN    20180306           12.9
LSN    20180307            0.4
LSN    20180308            0.0
LSN    20180309            0.2
LSN    20180310            6.1
LSN    20180311            3.7
LSN    20180312            7.5
LSN    20180313            0.3
LSN    20180314            0.0
LSN    20180315            5.0
LSN    20180316            0.3
LSN    20180317            7.6
LSN    20180318            0.5
LSN    20180319            0.0
LSN    20180320            0.0
LSN    20180321            0.0
LSN    20180322            0.0
LSN    20180323            0.0
LSN    20180324            0.0
LSN    20180325            0.0
LSN    20180326            0.7
LSN    20180327           11.1
LSN    20180328           20.0
LSN    20180329            0.0
LSN    20180330           19.6
LSN    20180331            2.8
LSN    20180401            0.0
LSN    20180402            0.0
LSN    20180403            0.0
LSN    20180404           18.0
LSN    20180405            0.9
LSN    20180406            0.0
LSN    20180407            0.0
LSN    20180408            0.0
LSN    20180409            0.0
LSN    20180410            1.4
LSN    20180411            0.0
LSN    20180412            0.0
LSN    20180413            0.0
LSN    20180414            0.0
LSN    20180415            0.0
LSN    20180416            0.0
LSN    20180417            0.0
LSN    20180418            0.0
LSN    20180419            0.0
LSN    20180420            0.0
LSN    20180421            0.0
LSN    20180422            0.0
LSN    20180423            0.0
LSN    20180424            0.0
LSN    20180425            0.0
LSN    20180426            0.0
LSN    20180427            0.0
LSN    20180428            0.0
LSN    20180429            8.7
LSN    20180430            1.3
LSN    20180501            0.1
LSN    20180502            0.3
LSN    20180503            0.0
LSN    20180504            0.0
LSN    20180505            0.0
LSN    20180506            0.0
LSN    20180507            0.0
LSN    20180508            8.0
LSN    20180509            5.4
LSN    20180510            4.0
